,Age,Education,Income,Occupation,Settlement size,Sex_Female,Sex_Male,Marital status_Married,Marital status_Single,cluster
1856,23,1.0,66804,0.0,0.0,0.0,1.0,1.0,0.0,4
1857,25,1.0,62689,0.0,0.0,0.0,1.0,1.0,0.0,4
1858,40,1.0,67619,0.0,0.0,1.0,0.0,0.0,1.0,5
1859,46,1.0,113495,0.0,0.0,0.0,1.0,0.0,1.0,0
1860,43,1.0,48632,0.0,0.0,1.0,0.0,1.0,0.0,1
1861,22,1.0,107394,0.0,0.0,1.0,0.0,1.0,0.0,1
1862,39,1.0,72385,0.0,0.0,0.0,1.0,1.0,0.0,4
1863,27,1.0,115934,0.0,0.0,1.0,0.0,1.0,0.0,1
1864,40,1.0,93183,0.0,0.0,0.0,1.0,0.0,1.0,0
1865,24,0.0,63506,0.0,0.0,0.0,1.0,0.0,1.0,0
1866,52,1.0,113619,1.0,0.0,1.0,0.0,0.0,1.0,5
1867,30,1.0,121399,0.0,0.0,1.0,0.0,1.0,0.0,1
1868,34,1.0,78281,0.0,0.0,1.0,0.0,1.0,0.0,1
1869,38,1.0,103926,1.0,0.0,1.0,0.0,0.0,1.0,5
1870,39,1.0,89097,0.0,0.0,0.0,1.0,1.0,0.0,4
1871,29,0.0,80852,0.0,0.0,1.0,0.0,0.0,1.0,5
1872,25,1.0,65207,0.0,0.0,0.0,1.0,1.0,0.0,4
1873,35,1.0,93495,0.0,0.0,1.0,0.0,1.0,0.0,1
1874,53,1.0,121970,0.0,0.0,0.0,1.0,0.0,1.0,0
1875,26,0.0,62027,0.0,0.0,0.0,1.0,0.0,1.0,0
1876,33,1.0,88602,0.0,0.0,0.0,1.0,0.0,1.0,0
1877,29,1.0,89914,0.0,0.0,0.0,1.0,1.0,0.0,4
1878,39,1.0,83342,0.0,0.0,0.0,1.0,0.0,1.0,0
1879,29,0.0,103439,1.0,0.0,0.0,1.0,0.0,1.0,0
1880,26,0.0,115451,1.0,0.0,0.0,1.0,0.0,1.0,0
1881,24,0.0,68250,0.0,0.0,0.0,1.0,0.0,1.0,0
1882,21,1.0,113630,0.0,0.0,1.0,0.0,1.0,0.0,1
1883,26,1.0,125880,1.0,0.0,1.0,0.0,1.0,0.0,1
1884,20,1.0,91177,0.0,0.0,1.0,0.0,1.0,0.0,1
1885,35,1.0,73266,0.0,0.0,1.0,0.0,0.0,1.0,5
1886,24,1.0,69021,0.0,0.0,1.0,0.0,1.0,0.0,1
1887,40,1.0,122593,1.0,0.0,1.0,0.0,0.0,1.0,5
1888,44,1.0,122180,1.0,0.0,1.0,0.0,0.0,1.0,5
1889,29,0.0,75160,0.0,0.0,0.0,1.0,0.0,1.0,0
1890,39,1.0,81973,0.0,0.0,1.0,0.0,1.0,0.0,1
1891,35,1.0,92194,0.0,0.0,1.0,0.0,1.0,0.0,1
1892,42,1.0,107380,0.0,0.0,0.0,1.0,0.0,1.0,0
1893,32,1.0,98023,1.0,0.0,1.0,0.0,0.0,1.0,5
1894,48,1.0,94868,0.0,0.0,0.0,1.0,0.0,1.0,0
1895,26,0.0,83442,0.0,0.0,0.0,1.0,0.0,1.0,0
1896,26,1.0,109887,1.0,0.0,1.0,0.0,1.0,0.0,1
1897,42,1.0,98876,0.0,0.0,0.0,1.0,0.0,1.0,0
1898,48,1.0,94962,0.0,0.0,0.0,1.0,0.0,1.0,0
1899,42,1.0,130740,1.0,0.0,1.0,0.0,1.0,0.0,1
1900,27,1.0,94095,0.0,0.0,1.0,0.0,1.0,0.0,1
1901,37,1.0,95071,0.0,0.0,1.0,0.0,1.0,0.0,1
1902,33,0.0,117308,1.0,0.0,0.0,1.0,0.0,1.0,0
1903,33,1.0,112093,1.0,0.0,0.0,1.0,0.0,1.0,0
1904,37,1.0,123893,1.0,0.0,1.0,0.0,0.0,1.0,5
1905,31,1.0,80189,0.0,0.0,1.0,0.0,1.0,0.0,1
1906,39,1.0,124089,1.0,0.0,0.0,1.0,0.0,1.0,0
1907,40,1.0,82673,0.0,0.0,1.0,0.0,0.0,1.0,5
1908,28,1.0,88858,0.0,0.0,1.0,0.0,1.0,0.0,1
1909,26,1.0,80540,0.0,0.0,1.0,0.0,1.0,0.0,1
1910,24,1.0,84228,0.0,0.0,1.0,0.0,1.0,0.0,1
1911,40,1.0,103963,1.0,0.0,0.0,1.0,0.0,1.0,0
1912,29,1.0,102397,1.0,0.0,1.0,0.0,1.0,0.0,1
1913,43,1.0,111563,1.0,0.0,0.0,1.0,0.0,1.0,0
1914,23,0.0,88260,0.0,0.0,0.0,1.0,0.0,1.0,0
1915,34,1.0,114767,1.0,0.0,1.0,0.0,0.0,1.0,5
1916,42,1.0,113275,1.0,0.0,1.0,0.0,1.0,0.0,1
1917,33,1.0,104755,1.0,0.0,1.0,0.0,1.0,0.0,1
1918,32,1.0,120525,1.0,0.0,1.0,0.0,1.0,0.0,1
1919,26,1.0,96082,0.0,0.0,1.0,0.0,1.0,0.0,1
1920,23,1.0,87227,0.0,0.0,1.0,0.0,1.0,0.0,1
1921,26,1.0,69333,0.0,0.0,1.0,0.0,1.0,0.0,1
1922,27,1.0,87777,0.0,0.0,1.0,0.0,1.0,0.0,1
1923,24,0.0,70978,0.0,0.0,0.0,1.0,0.0,1.0,0
1924,27,0.0,104196,0.0,0.0,0.0,1.0,0.0,1.0,0
1925,26,1.0,97551,1.0,0.0,1.0,0.0,1.0,0.0,1
1926,42,1.0,78979,0.0,0.0,1.0,0.0,0.0,1.0,5
1927,37,1.0,82500,0.0,0.0,1.0,0.0,0.0,1.0,5
1928,26,1.0,86306,0.0,0.0,1.0,0.0,1.0,0.0,1
1929,24,1.0,78762,0.0,0.0,1.0,0.0,1.0,0.0,1
1930,39,1.0,125543,1.0,0.0,1.0,0.0,0.0,1.0,5
1931,26,0.0,70336,0.0,0.0,0.0,1.0,0.0,1.0,0
1932,35,1.0,112975,1.0,0.0,0.0,1.0,1.0,0.0,4
1933,38,1.0,96681,0.0,0.0,0.0,1.0,0.0,1.0,0
1934,24,1.0,98922,1.0,0.0,1.0,0.0,1.0,0.0,1
1935,26,0.0,109250,1.0,0.0,1.0,0.0,0.0,1.0,5
1936,25,0.0,108960,0.0,0.0,0.0,1.0,0.0,1.0,0
1937,40,1.0,71302,0.0,0.0,0.0,1.0,0.0,1.0,0
1938,48,1.0,107757,0.0,0.0,1.0,0.0,0.0,1.0,5
1939,22,1.0,111600,1.0,0.0,1.0,0.0,1.0,0.0,1
1940,25,1.0,102974,1.0,0.0,1.0,0.0,1.0,0.0,1
1941,24,1.0,63442,0.0,0.0,0.0,1.0,1.0,0.0,4
1942,39,1.0,118913,0.0,0.0,0.0,1.0,0.0,1.0,0
1943,39,1.0,80987,0.0,0.0,0.0,1.0,0.0,1.0,0
1944,21,1.0,68790,0.0,0.0,1.0,0.0,1.0,0.0,1
1945,27,0.0,86462,0.0,0.0,1.0,0.0,0.0,1.0,5
1946,40,1.0,76881,0.0,0.0,0.0,1.0,0.0,1.0,0
1947,37,1.0,107409,1.0,0.0,1.0,0.0,1.0,0.0,1
1948,42,1.0,69114,0.0,0.0,1.0,0.0,0.0,1.0,5
1949,31,1.0,119167,1.0,0.0,1.0,0.0,1.0,0.0,1
1950,31,1.0,102018,1.0,0.0,1.0,0.0,1.0,0.0,1
1951,30,0.0,97680,1.0,0.0,0.0,1.0,0.0,1.0,0
1952,23,0.0,65062,0.0,0.0,1.0,0.0,0.0,1.0,5
1953,33,0.0,118144,1.0,0.0,0.0,1.0,0.0,1.0,0
1954,37,1.0,124548,1.0,0.0,1.0,0.0,1.0,0.0,1
1955,29,0.0,85637,0.0,0.0,1.0,0.0,0.0,1.0,5
1956,31,1.0,113108,1.0,0.0,1.0,0.0,0.0,1.0,5
1957,39,1.0,93554,0.0,0.0,0.0,1.0,0.0,1.0,0
1958,33,1.0,42516,0.0,0.0,1.0,0.0,1.0,0.0,1
1959,26,1.0,72429,0.0,0.0,0.0,1.0,1.0,0.0,4
1960,27,1.0,110154,1.0,0.0,1.0,0.0,1.0,0.0,1
1961,20,0.0,60965,0.0,0.0,1.0,0.0,0.0,1.0,5
1962,27,1.0,100618,0.0,0.0,1.0,0.0,1.0,0.0,1
1963,26,1.0,71021,0.0,0.0,1.0,0.0,1.0,0.0,1
1964,40,1.0,94189,0.0,0.0,0.0,1.0,0.0,1.0,0
1965,24,0.0,44742,0.0,0.0,0.0,1.0,0.0,1.0,0
1966,22,1.0,103201,1.0,0.0,1.0,0.0,1.0,0.0,1
1967,24,1.0,62335,0.0,0.0,1.0,0.0,1.0,0.0,1
1968,27,0.0,103787,1.0,0.0,1.0,0.0,0.0,1.0,5
1969,35,1.0,99401,1.0,0.0,0.0,1.0,0.0,1.0,0
1970,27,1.0,105197,1.0,0.0,0.0,1.0,1.0,0.0,4
1971,25,1.0,115566,0.0,0.0,1.0,0.0,1.0,0.0,1
1972,34,1.0,125843,0.0,0.0,1.0,0.0,1.0,0.0,1
1973,24,0.0,67936,0.0,0.0,1.0,0.0,0.0,1.0,5
1974,34,1.0,120863,1.0,0.0,1.0,0.0,0.0,1.0,5
1975,42,1.0,77317,0.0,0.0,0.0,1.0,0.0,1.0,0
1976,38,1.0,84653,0.0,0.0,1.0,0.0,0.0,1.0,5
1977,42,1.0,81606,0.0,0.0,0.0,1.0,0.0,1.0,0
1978,35,1.0,113380,0.0,0.0,1.0,0.0,0.0,1.0,5
1979,27,1.0,100644,1.0,0.0,1.0,0.0,1.0,0.0,1
1980,25,0.0,64037,0.0,0.0,0.0,1.0,0.0,1.0,0
1981,23,1.0,101350,1.0,0.0,1.0,0.0,1.0,0.0,1
1982,34,1.0,126334,1.0,0.0,1.0,0.0,1.0,0.0,1
1983,28,1.0,130877,1.0,0.0,1.0,0.0,1.0,0.0,1
1984,21,0.0,103470,1.0,0.0,0.0,1.0,0.0,1.0,0
1985,32,0.0,114588,1.0,0.0,1.0,0.0,0.0,1.0,5
1986,21,1.0,120682,1.0,0.0,1.0,0.0,1.0,0.0,1
1987,25,0.0,66628,0.0,0.0,0.0,1.0,0.0,1.0,0
1988,35,1.0,124447,0.0,0.0,1.0,0.0,1.0,0.0,1
1989,25,1.0,106567,0.0,0.0,1.0,0.0,1.0,0.0,1
1990,31,1.0,78758,0.0,0.0,1.0,0.0,1.0,0.0,1
1991,54,1.0,128537,1.0,0.0,0.0,1.0,0.0,1.0,0
1992,51,1.0,101074,0.0,0.0,1.0,0.0,0.0,1.0,5
1993,38,1.0,87670,0.0,0.0,1.0,0.0,0.0,1.0,5
1994,45,1.0,113414,1.0,0.0,0.0,1.0,0.0,1.0,0
1995,47,1.0,123525,0.0,0.0,1.0,0.0,0.0,1.0,5
1996,27,1.0,117744,1.0,0.0,1.0,0.0,1.0,0.0,1
1997,31,0.0,86400,0.0,0.0,0.0,1.0,0.0,1.0,0
1998,24,1.0,97968,0.0,0.0,1.0,0.0,1.0,0.0,1
1999,25,0.0,68416,0.0,0.0,0.0,1.0,0.0,1.0,0
