,Age,Education,Income,Occupation,Settlement size,Sex_Female,Sex_Male,Marital status_Married,Marital status_Single
1962,27,1.0,100618,0.0,0.0,1.0,0.0,1.0,0.0
1963,26,1.0,71021,0.0,0.0,1.0,0.0,1.0,0.0
1964,40,1.0,94189,0.0,0.0,0.0,1.0,0.0,1.0
1965,24,0.0,44742,0.0,0.0,0.0,1.0,0.0,1.0
1966,22,1.0,103201,1.0,0.0,1.0,0.0,1.0,0.0
1967,24,1.0,62335,0.0,0.0,1.0,0.0,1.0,0.0
1968,27,0.0,103787,1.0,0.0,1.0,0.0,0.0,1.0
1969,35,1.0,99401,1.0,0.0,0.0,1.0,0.0,1.0
1970,27,1.0,105197,1.0,0.0,0.0,1.0,1.0,0.0
1971,25,1.0,115566,0.0,0.0,1.0,0.0,1.0,0.0
1972,34,1.0,125843,0.0,0.0,1.0,0.0,1.0,0.0
1973,24,0.0,67936,0.0,0.0,1.0,0.0,0.0,1.0
1974,34,1.0,120863,1.0,0.0,1.0,0.0,0.0,1.0
1975,42,1.0,77317,0.0,0.0,0.0,1.0,0.0,1.0
1976,38,1.0,84653,0.0,0.0,1.0,0.0,0.0,1.0
1977,42,1.0,81606,0.0,0.0,0.0,1.0,0.0,1.0
1978,35,1.0,113380,0.0,0.0,1.0,0.0,0.0,1.0
1979,27,1.0,100644,1.0,0.0,1.0,0.0,1.0,0.0
1980,25,0.0,64037,0.0,0.0,0.0,1.0,0.0,1.0
1981,23,1.0,101350,1.0,0.0,1.0,0.0,1.0,0.0
1982,34,1.0,126334,1.0,0.0,1.0,0.0,1.0,0.0
1983,28,1.0,130877,1.0,0.0,1.0,0.0,1.0,0.0
1984,21,0.0,103470,1.0,0.0,0.0,1.0,0.0,1.0
1985,32,0.0,114588,1.0,0.0,1.0,0.0,0.0,1.0
1986,21,1.0,120682,1.0,0.0,1.0,0.0,1.0,0.0
1987,25,0.0,66628,0.0,0.0,0.0,1.0,0.0,1.0
1988,35,1.0,124447,0.0,0.0,1.0,0.0,1.0,0.0
1989,25,1.0,106567,0.0,0.0,1.0,0.0,1.0,0.0
1990,31,1.0,78758,0.0,0.0,1.0,0.0,1.0,0.0
1991,54,1.0,128537,1.0,0.0,0.0,1.0,0.0,1.0
1992,51,1.0,101074,0.0,0.0,1.0,0.0,0.0,1.0
1993,38,1.0,87670,0.0,0.0,1.0,0.0,0.0,1.0
1994,45,1.0,113414,1.0,0.0,0.0,1.0,0.0,1.0
1995,47,1.0,123525,0.0,0.0,1.0,0.0,0.0,1.0
1996,27,1.0,117744,1.0,0.0,1.0,0.0,1.0,0.0
1997,31,0.0,86400,0.0,0.0,0.0,1.0,0.0,1.0
1998,24,1.0,97968,0.0,0.0,1.0,0.0,1.0,0.0
1999,25,0.0,68416,0.0,0.0,0.0,1.0,0.0,1.0
